addresscountryname,city_actual,rating_reviewcount,center1distance,center1label,center2distance,center2label,neighbourhood,price,price_night,s_city,starrating,rating2_ta,rating2_ta_reviewcount,accommodationtype,guestreviewsrating,scarce_room,hotel_id,offer,offer_cat,year,month,weekend,holiday
Croatia,Zagreb,26,5.9 miles,City centre,6.0 miles,Zagreb City Museum,Zagreb,89,price for 1 night,Zagreb,3,4.5,22,_ACCOM_TYPE@Hotel,4.5 /5,0,22847,0,0% no offer,2018,6,1,0
Croatia,Zagreb,26,5.9 miles,City centre,6.0 miles,Zagreb City Museum,Zagreb,87,price for 1 night,Zagreb,3,4.5,22,_ACCOM_TYPE@Hotel,4.5 /5,1,22847,0,0% no offer,2018,3,1,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,86,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,0,22848,0,0% no offer,2018,5,1,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,86,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,0,22848,0,0% no offer,2018,3,1,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,67,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,1,22848,1,15-50% offer,2017,11,0,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,86,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,0,22848,0,0% no offer,2018,4,1,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,86,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,0,22848,0,0% no offer,2018,6,1,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,65,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,1,22848,1,15-50% offer,2017,11,1,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,86,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,0,22848,0,0% no offer,2018,2,1,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,86,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,1,22848,0,0% no offer,2018,1,1,0
Croatia,Zagreb,112,1.1 miles,City centre,1.5 miles,Zagreb City Museum,Zagreb,60,price for 1 night,Zagreb,3,3.5,92,_ACCOM_TYPE@Hotel,4.1 /5,1,22848,1,15-50% offer,2017,12,0,1
Croatia,Zagreb,34,4.4 miles,City centre,4.9 miles,Zagreb City Museum,Zagreb,96,price for 1 night,Zagreb,4,4,195,_ACCOM_TYPE@Hotel,4.3 /5,1,22849,1,15-50% offer,2018,6,1,0
Croatia,Zagreb,34,4.4 miles,City centre,4.9 miles,Zagreb City Museum,Zagreb,113,price for 1 night,Zagreb,4,4,195,_ACCOM_TYPE@Hotel,4.3 /5,1,22849,1,1-15% offer,2017,12,0,1
Croatia,Zagreb,34,4.4 miles,City centre,4.9 miles,Zagreb City Museum,Zagreb,105,price for 1 night,Zagreb,4,4,195,_ACCOM_TYPE@Hotel,4.3 /5,1,22849,1,1-15% offer,2018,4,1,0
Croatia,Zagreb,34,4.4 miles,City centre,4.9 miles,Zagreb City Museum,Zagreb,121,price for 1 night,Zagreb,4,4,195,_ACCOM_TYPE@Hotel,4.3 /5,1,22849,0,0% no offer,2017,11,1,0
Croatia,Zagreb,34,4.4 miles,City centre,4.9 miles,Zagreb City Museum,Zagreb,125,price for 1 night,Zagreb,4,4,195,_ACCOM_TYPE@Hotel,4.3 /5,1,22849,0,0% no offer,2017,11,0,0
Croatia,Zagreb,34,4.4 miles,City centre,4.9 miles,Zagreb City Museum,Zagreb,440,price for 4 nights,Zagreb,4,4,195,_ACCOM_TYPE@Hotel,4.3 /5,1,22849,1,1-15% offer,2017,12,0,1
Croatia,Zagreb,12,0.5 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,81,price for 1 night,Zagreb,4,3,3,_ACCOM_TYPE@Apartment,3.2 /5,0,22850,0,0% no offer,2018,1,1,0
Croatia,Zagreb,12,0.5 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,81,price for 1 night,Zagreb,4,3,3,_ACCOM_TYPE@Apartment,3.2 /5,1,22850,0,0% no offer,2018,4,1,0
Croatia,Zagreb,12,0.5 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,81,price for 1 night,Zagreb,4,3,3,_ACCOM_TYPE@Apartment,3.2 /5,1,22850,0,0% no offer,2017,12,0,1
Croatia,Zagreb,12,0.5 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,89,price for 1 night,Zagreb,4,3,3,_ACCOM_TYPE@Apartment,3.2 /5,0,22850,0,0% no offer,2018,6,1,0
Croatia,Zagreb,12,0.5 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,89,price for 1 night,Zagreb,4,3,3,_ACCOM_TYPE@Apartment,3.2 /5,0,22850,0,0% no offer,2018,5,1,0
Croatia,Zagreb,12,0.5 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,81,price for 1 night,Zagreb,4,3,3,_ACCOM_TYPE@Apartment,3.2 /5,0,22850,0,0% no offer,2018,3,1,0
Croatia,Zagreb,12,0.5 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,315,price for 4 nights,Zagreb,4,3,3,_ACCOM_TYPE@Apartment,3.2 /5,1,22850,0,0% no offer,2017,12,0,1
Croatia,Zagreb,12,0.5 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,81,price for 1 night,Zagreb,4,3,3,_ACCOM_TYPE@Apartment,3.2 /5,0,22850,0,0% no offer,2018,2,1,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,64,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2018,1,1,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,441,price for 4 nights,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2017,12,0,1
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,76,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2018,5,1,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,76,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2018,6,1,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,64,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2018,2,1,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,68,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2018,3,1,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,66,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2017,11,0,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,64,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2017,11,1,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,72,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2018,4,1,0
Croatia,Zagreb,4,0.2 miles,City centre,0.3 miles,Zagreb City Museum,Zagreb,76,price for 1 night,Zagreb,4,5,24,_ACCOM_TYPE@Apartment,4.8 /5,1,22851,0,0% no offer,2017,12,0,1
Croatia,Zagreb,29,1.1 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,62,price for 1 night,Zagreb,4,4.5,92,_ACCOM_TYPE@Bed and breakfast,4.6 /5,1,22852,1,15-50% offer,2017,11,0,0
Croatia,Zagreb,29,1.1 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,140,price for 1 night,Zagreb,4,4.5,92,_ACCOM_TYPE@Bed and breakfast,4.6 /5,1,22852,0,0% no offer,2018,1,1,0
Croatia,Zagreb,29,1.1 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,140,price for 1 night,Zagreb,4,4.5,92,_ACCOM_TYPE@Bed and breakfast,4.6 /5,1,22852,0,0% no offer,2018,3,1,0
Croatia,Zagreb,29,1.1 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,309,price for 4 nights,Zagreb,4,4.5,92,_ACCOM_TYPE@Bed and breakfast,4.6 /5,1,22852,1,15-50% offer,2017,12,0,1
Croatia,Zagreb,29,1.1 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,73,price for 1 night,Zagreb,4,4.5,92,_ACCOM_TYPE@Bed and breakfast,4.6 /5,1,22852,1,15-50% offer,2017,12,0,1
Croatia,Zagreb,29,1.1 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,60,price for 1 night,Zagreb,4,4.5,92,_ACCOM_TYPE@Bed and breakfast,4.6 /5,1,22852,1,15-50% offer,2017,11,1,0
Croatia,Zagreb,29,1.1 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,140,price for 1 night,Zagreb,4,4.5,92,_ACCOM_TYPE@Bed and breakfast,4.6 /5,1,22852,0,0% no offer,2018,4,1,0
Croatia,Zagreb,29,1.1 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,140,price for 1 night,Zagreb,4,4.5,92,_ACCOM_TYPE@Bed and breakfast,4.6 /5,1,22852,0,0% no offer,2018,2,1,0
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,392,price for 4 nights,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,0,0% no offer,2017,12,0,1
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,73,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,1,1-15% offer,2017,11,1,0
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,84,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,0,0% no offer,2018,5,1,0
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,84,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,0,0% no offer,2018,4,1,0
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,95,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,0,0% no offer,2018,1,1,0
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,84,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,0,0% no offer,2018,3,1,0
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,84,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,0,0% no offer,2018,6,1,0
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,95,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,0,0% no offer,2017,12,0,1
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,84,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,0,0% no offer,2018,2,1,0
Croatia,Zagreb,96,1.2 miles,City centre,1.3 miles,Zagreb City Museum,Zagreb,75,price for 1 night,Zagreb,4,4.5,37,_ACCOM_TYPE@Apartment,4.5 /5,1,22853,1,1-15% offer,2017,11,0,0
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,118,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,0,0% no offer,2018,6,1,0
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,523,price for 4 nights,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,0,0% no offer,2017,12,0,1
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,97,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,1,1-15% offer,2017,11,0,0
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,135,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,0,0% no offer,2017,12,0,1
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,135,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,0,0% no offer,2018,3,1,0
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,93,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,1,1-15% offer,2018,1,1,0
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,118,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,0,0% no offer,2018,5,1,0
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,135,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,0,0% no offer,2018,2,1,0
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,118,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,0,0% no offer,2018,4,1,0
Croatia,Zagreb,33,2.7 miles,City centre,2.2 miles,Zagreb City Museum,Zagreb,135,price for 1 night,Zagreb,4,4,23,_ACCOM_TYPE@Hotel,4.3 /5,1,22854,0,0% no offer,2017,11,1,0
Croatia,Zagreb,17,0.4 miles,City centre,0.8 miles,Zagreb City Museum,Zagreb,155,price for 4 nights,Zagreb,2,3.5,10,_ACCOM_TYPE@Hostel,3.7 /5,1,22855,1,50%-75% offer,2017,12,0,1
Croatia,Zagreb,17,0.4 miles,City centre,0.8 miles,Zagreb City Museum,Zagreb,30,price for 1 night,Zagreb,2,3.5,10,_ACCOM_TYPE@Hostel,3.7 /5,1,22855,1,50%-75% offer,2018,5,1,0
Croatia,Zagreb,17,0.4 miles,City centre,0.8 miles,Zagreb City Museum,Zagreb,32,price for 1 night,Zagreb,2,3.5,10,_ACCOM_TYPE@Hostel,3.7 /5,1,22855,1,50%-75% offer,2018,3,1,0
Croatia,Zagreb,17,0.4 miles,City centre,0.8 miles,Zagreb City Museum,Zagreb,31,price for 1 night,Zagreb,2,3.5,10,_ACCOM_TYPE@Hostel,3.7 /5,1,22855,1,50%-75% offer,2017,11,0,0
Croatia,Zagreb,17,0.4 miles,City centre,0.8 miles,Zagreb City Museum,Zagreb,35,price for 1 night,Zagreb,2,3.5,10,_ACCOM_TYPE@Hostel,3.7 /5,1,22855,1,50%-75% offer,2017,12,0,1
Croatia,Zagreb,17,0.4 miles,City centre,0.8 miles,Zagreb City Museum,Zagreb,30,price for 1 night,Zagreb,2,3.5,10,_ACCOM_TYPE@Hostel,3.7 /5,1,22855,1,50%-75% offer,2017,11,1,0
Croatia,Zagreb,17,0.4 miles,City centre,0.8 miles,Zagreb City Museum,Zagreb,36,price for 1 night,Zagreb,2,3.5,10,_ACCOM_TYPE@Hostel,3.7 /5,1,22855,1,50%-75% offer,2018,6,1,0
Croatia,Zagreb,17,0.4 miles,City centre,0.8 miles,Zagreb City Museum,Zagreb,30,price for 1 night,Zagreb,2,3.5,10,_ACCOM_TYPE@Hostel,3.7 /5,1,22855,1,50%-75% offer,2018,4,1,0
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,120,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,0,22856,0,0% no offer,2018,3,1,0
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,142,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,0,22856,0,0% no offer,2018,4,1,0
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,109,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,0,22856,0,0% no offer,2017,12,0,1
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,535,price for 4 nights,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,1,22856,0,0% no offer,2017,12,0,1
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,103,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,0,22856,0,0% no offer,2018,2,1,0
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,164,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,0,22856,0,0% no offer,2018,6,1,0
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,142,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,1,22856,0,0% no offer,2018,1,1,0
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,114,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,0,22856,0,0% no offer,2017,11,1,0
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,97,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,0,22856,0,0% no offer,2017,11,0,0
Croatia,Zagreb,171,0.2 miles,City centre,0.4 miles,Zagreb City Museum,Zagreb,164,price for 1 night,Zagreb,3,4.5,964,_ACCOM_TYPE@Hotel,4.5 /5,0,22856,0,0% no offer,2018,5,1,0
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,37,price for 1 night,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,0,0% no offer,2017,12,0,1
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,50,price for 1 night,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,0,0% no offer,2018,5,1,0
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,50,price for 1 night,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,0,0% no offer,2018,1,1,0
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,144,price for 4 nights,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,0,0% no offer,2017,12,0,1
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,32,price for 1 night,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,1,15-50% offer,2017,11,0,0
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,50,price for 1 night,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,0,0% no offer,2018,3,1,0
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,50,price for 1 night,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,0,0% no offer,2018,4,1,0
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,31,price for 1 night,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,1,15-50% offer,2017,11,1,0
Croatia,Zagreb,2,4.2 miles,City centre,4.7 miles,Zagreb City Museum,Zagreb,50,price for 1 night,Zagreb,3,2.5,17,_ACCOM_TYPE@Bed and breakfast,4 /5,1,22857,0,0% no offer,2018,2,1,0
Croatia,Zagreb,36,4.9 miles,City centre,4.8 miles,Zagreb City Museum,Zagreb,60,price for 1 night,Zagreb,3,2.5,115,_ACCOM_TYPE@Hotel,2.5 /5,0,22858,0,0% no offer,2018,6,1,0
Croatia,Zagreb,36,4.9 miles,City centre,4.8 miles,Zagreb City Museum,Zagreb,60,price for 1 night,Zagreb,3,2.5,115,_ACCOM_TYPE@Hotel,2.5 /5,0,22858,0,0% no offer,2018,5,1,0
Croatia,Zagreb,36,4.9 miles,City centre,4.8 miles,Zagreb City Museum,Zagreb,60,price for 1 night,Zagreb,3,2.5,115,_ACCOM_TYPE@Hotel,2.5 /5,0,22858,0,0% no offer,2018,2,1,0
Croatia,Zagreb,36,4.9 miles,City centre,4.8 miles,Zagreb City Museum,Zagreb,62,price for 1 night,Zagreb,3,2.5,115,_ACCOM_TYPE@Hotel,2.5 /5,1,22858,0,0% no offer,2017,11,0,0
Croatia,Zagreb,36,4.9 miles,City centre,4.8 miles,Zagreb City Museum,Zagreb,60,price for 1 night,Zagreb,3,2.5,115,_ACCOM_TYPE@Hotel,2.5 /5,0,22858,0,0% no offer,2018,3,1,0
Croatia,Zagreb,36,4.9 miles,City centre,4.8 miles,Zagreb City Museum,Zagreb,60,price for 1 night,Zagreb,3,2.5,115,_ACCOM_TYPE@Hotel,2.5 /5,0,22858,0,0% no offer,2018,4,1,0
Croatia,Zagreb,36,4.9 miles,City centre,4.8 miles,Zagreb City Museum,Zagreb,60,price for 1 night,Zagreb,3,2.5,115,_ACCOM_TYPE@Hotel,2.5 /5,1,22858,0,0% no offer,2017,12,0,1
Croatia,Zagreb,36,4.9 miles,City centre,4.8 miles,Zagreb City Museum,Zagreb,235,price for 4 nights,Zagreb,3,2.5,115,_ACCOM_TYPE@Hotel,2.5 /5,1,22858,0,0% no offer,2017,12,0,1
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,72,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,1,1-15% offer,2018,2,1,0
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,73,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,1,1-15% offer,2018,3,1,0
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,94,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,1,22859,0,0% no offer,2017,11,0,0
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,72,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,1,1-15% offer,2017,11,1,0
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,73,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,1,1-15% offer,2018,6,1,0
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,91,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,0,0% no offer,2017,12,0,1
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,72,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,1,1-15% offer,2018,1,1,0
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,73,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,1,1-15% offer,2018,4,1,0
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,73,price for 1 night,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,1,1-15% offer,2018,5,1,0
Croatia,Zagreb,81,1.7 miles,City centre,1.7 miles,Zagreb City Museum,Zagreb,282,price for 4 nights,Zagreb,3,4,116,_ACCOM_TYPE@Hotel,4 /5,0,22859,1,1-15% offer,2017,12,0,1
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,325,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,0,0% no offer,2018,1,1,0
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,113,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,1,15-50% offer,2018,3,1,0
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,103,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,1,15-50% offer,2017,12,0,1
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,133,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,1,15-50% offer,2018,5,1,0
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,133,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,1,15-50% offer,2017,11,0,0
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,108,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,1,15-50% offer,2018,2,1,0
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,167,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,0,0% no offer,2017,11,1,0
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,125,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,1,15-50% offer,2018,4,1,0
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,128,price for 1 night,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,1,15-50% offer,2018,6,1,0
Croatia,Zagreb,255,0.4 miles,City centre,0.9 miles,Zagreb City Museum,Zagreb,490,price for 4 nights,Zagreb,5,4,1026,_ACCOM_TYPE@Hotel,4.1 /5,0,22860,1,15-50% offer,2017,12,0,1
Croatia,Zagreb,323,0.5 miles,City centre,1.0 mile,Zagreb City Museum,Zagreb,87,price for 1 night,Zagreb,4,4,837,_ACCOM_TYPE@Hotel,4 /5,1,22861,0,0% no offer,2017,11,0,0
